id_vụ,year,yield_class,stage_1_avg_temp,stage_1_total_precip,stage_1_count_heat_days,stage_1_avg_et0,stage_2_avg_temp,stage_2_total_precip,stage_2_count_heat_days,stage_2_avg_et0,stage_3_avg_temp,stage_3_total_precip,stage_3_count_heat_days,stage_3_avg_et0,stage_4_avg_temp,stage_4_total_precip,stage_4_count_heat_days,stage_4_avg_et0,stage_5_avg_temp,stage_5_total_precip,stage_5_count_heat_days,stage_5_avg_et0
Kien Giang_1997_winter_spring,1997,High,25.793686548868816,190.10000652074814,0,3.1709245159512474,24.427750015258788,78.00000024586916,0,3.3628052949905394,23.80422223409017,1.100000023841858,0,4.03626495997111,25.24689598083496,4.000000067055225,0,4.15854709148407,26.427667083740236,44.399999856948845,0,4.147577123641968
Kien Giang_1997_summer_autumn,1997,Low,28.718985239664715,62.50000074505806,1,5.164368220738003,27.82908386230469,129.5999996960163,0,4.093598384857177,27.201862080891928,82.39999863505363,0,4.04994428952535,27.221478939056396,173.2999888062477,0,3.8460265159606934,26.32475036621094,271.09999895095825,0,2.9924158596992494
Kien Giang_1997_main_season,1997,Medium,27.141901197887602,148.09999790787697,0,3.5377375398363387,27.359083557128905,192.19999000430107,0,3.9939623165130613,26.52811050415039,131.2000041604042,0,3.493188492457072,26.421792411804198,220.5999927520752,0,2.829749032855034,26.665584106445312,205.79999935626984,0,3.6596789741516114
Kien Giang_1998_winter_spring,1998,Medium,26.900632131667365,26.50000048428774,0,4.075986396698725,27.256083984375,9.30000001937151,0,4.290241641998291,27.380055745442707,1.9000000283122063,0,4.5152052243550616,27.940333461761476,0.300000011920929,0,5.21349036693573,28.356751174926757,3.700000062584877,0,5.05880823135376
Kien Giang_1998_summer_autumn,1998,Low,29.8316832951137,72.7000003606081,5,5.326808611551921,29.684833297729494,157.89999949932098,6,4.698100483417511,27.775889587402343,158.0000023841858,0,3.591753029823303,27.159709644317626,265.40000307559967,0,3.293135291337967,27.4736669921875,154.59999686479568,0,4.057535228729248
Kien Giang_1998_main_season,1998,Low,28.73178209577288,207.90000236034393,0,3.9938649932543435,27.460251235961913,284.1999999284744,0,3.436206274032593,27.202000172932944,121.3000014424324,0,3.829462703069051,27.301166439056395,155.09999775886536,0,3.930229294300079,27.051500701904295,204.29999923706055,0,3.792222785949707
Kien Giang_1999_winter_spring,1999,Low,26.10251590183803,135.49999759346247,0,3.156131698971703,24.72291648864746,83.99999719113111,0,3.4518203783035277,24.732971318562825,27.500000216066837,0,3.7898760159810383,25.84304246902466,56.79999635368586,0,3.7364259541034697,25.867833938598633,48.39999870210886,0,4.450346565246582
Kien Giang_1999_summer_autumn,1999,Medium,26.864322117396764,188.99999797344208,0,3.620343639737084,26.77199966430664,207.09999829530716,0,3.7898881244659424,26.300749206542967,222.4999998807907,0,2.94188441435496,26.368250370025635,153.39999705553055,0,3.541891425848007,26.323250503540038,220.9000000730157,0,3.522366943359375
Kien Giang_1999_main_season,1999,Medium,26.52463840302967,270.8999940752983,0,3.2784286396844045,26.47641662597656,213.6000012755394,0,3.4886521387100218,26.10130615234375,142.4000000730157,0,3.466347614924113,26.191375160217284,213.69999599456787,0,3.2246429145336153,26.675083465576172,141.39999575167894,0,3.9236547565460205
Kien Giang_2000_winter_spring,2000,Low,25.830591565086728,98.60000256448984,0,3.5758683624721708,24.245499572753907,43.40000016987324,0,4.115004167556763,26.02533378601074,13.300000339746475,0,3.851021242141724,25.862833786010743,29.799999959766865,0,4.3019766330719,26.55916702270508,35.00000021606684,0,4.1780845832824705
Kien Giang_2000_summer_autumn,2000,High,27.27682213556199,137.89999544620514,0,4.400161209560576,27.383083877563475,210.19999527931213,0,3.893198375701904,26.512416330973306,206.30000913143158,0,3.0556140383084616,26.387313079833984,177.1000030040741,0,3.3398597598075868,26.557166824340822,199.30000045895576,0,3.4694441413879393
Kien Giang_2000_main_season,2000,Low,27.057674771263486,266.0000066757202,0,3.3696292553629195,26.700333557128907,181.40000450611115,0,3.60929612159729,26.409917068481445,154.10000443458557,0,3.0691391944885256,26.60095844268799,133.599994212389,0,3.80386506319046,26.241832580566406,240.60000544786453,0,3.4530934858322144
Kien Giang_2001_winter_spring,2001,Low,26.169777733939036,115.90000025182962,0,3.405979718480791,25.540666885375977,116.2000015154481,0,3.291389331817627,25.113944498697915,20.500000223517418,0,3.4011194864908854,25.69429178237915,26.200000897049904,0,3.650892233848572,26.47033348083496,46.6000010073185,0,4.438172206878662
Kien Giang_2001_summer_autumn,2001,Low,28.093687239147368,129.29999565333128,0,4.594730150131952,27.68224983215332,191.70000115036964,0,4.080470762252808,27.350471878051756,104.70000320672989,0,4.346882597605387,26.28877067565918,270.29999029636383,0,2.9310073792934417,26.98416793823242,162.99999329447746,0,3.8813066148757933
Kien Giang_2001_main_season,2001,Low,27.27632513500395,183.99999940395355,0,3.9669750304449174,26.743833236694336,272.8999950289726,0,3.4870115900039673,26.500750732421874,155.69999189674854,0,3.2276995102564494,27.25491781234741,99.69999946653843,0,4.220559275150299,26.622166748046876,239.4000039100647,0,3.189578204154968
Kien Giang_2002_winter_spring,2002,Low,26.113626570928666,16.89999955892563,0,4.516900119327364,26.224583206176757,28.19999984651804,0,4.142890872955323,24.94144401550293,0.5000000074505805,0,4.2095623970031735,26.738875770568846,3.1000000312924385,0,4.465619444847107,27.215751266479494,9.400000140070915,0,5.196944675445557
Kien Giang_2002_summer_autumn,2002,Medium,29.706583477201917,57.39999901503324,7,5.284499599820092,28.572417068481446,157.80000373721123,3,4.630705680847168,27.755194600423177,103.59999752044678,0,4.198914941151937,27.274708557128907,136.49999678134918,0,3.399408096075058,27.473333740234374,127.90000323206186,0,4.1140829277038575
Kien Giang_2002_main_season,2002,Low,28.12969907124837,126.39999827742577,0,4.428354853675479,27.239916915893556,180.49999570846558,0,3.464059157371521,27.785471852620443,64.80000025033951,0,4.150544373194377,27.351166915893554,107.40000150352716,0,4.200951766967774,26.56291679382324,256.3999979496002,0,3.1364500236511232
Kien Giang_2003_winter_spring,2003,Low,26.365909939720517,105.29999957978725,0,3.3743644782475064,26.541416778564454,47.900001764297485,0,3.6313395881652832,25.338250732421876,5.10000029951334,0,4.069186290105184,26.119916439056396,4.400000303983688,0,4.403796672821045,27.27733367919922,2.2000000402331352,0,4.915385417938232
Kien Giang_2003_summer_autumn,2003,Low,29.97344907124837,60.30000305920839,12,5.535507678985596,27.451417083740235,243.70000648498535,0,3.3888671827316283,27.4474178314209,68.0999965518713,0,4.10946364402771,26.823250198364256,172.39999663829803,0,3.642458701133728,26.49291633605957,255.80000162124634,0,3.299201889038086
Kien Giang_2003_main_season,2003,Low,27.14755594162714,201.900000333786,0,3.261871258417765,27.37183380126953,143.1999972909689,0,4.08438178062439,26.326722208658854,134.99999952316284,0,3.3839035828908286,26.714812564849854,202.30000096559525,0,3.4353656649589537,27.025000915527343,204.20000191032887,0,3.685581450462341
Kien Giang_2004_winter_spring,2004,Medium,26.57791301182338,12.200000360608101,0,4.033974386396862,25.783583526611327,13.10000043362379,0,4.033694124221801,26.479084269205728,6.200000070035458,0,3.9963659922281902,26.533771419525145,6.400000236928463,0,4.439316201210022,26.471332778930662,9.599999994039536,0,4.759163007736206
Kien Giang_2004_summer_autumn,2004,Medium,29.395969300043014,111.09999681264162,7,5.212746086574736,28.176583709716798,149.70000375807285,0,3.972102389335632,26.615471903483073,195.50000143051147,0,2.772111256917318,27.17085466384888,135.79999795556068,0,3.8293417930603026,26.5977498626709,208.59999859333038,0,3.5543714141845704
Kien Giang_2004_main_season,2004,High,27.841106959751674,133.90000297129154,0,3.8064418463479903,26.833083724975587,235.3000012934208,0,3.309161567687988,27.057694498697916,100.29999876022339,0,3.9241748332977293,26.071582889556886,249.30000126361847,0,2.97537339925766,26.660334091186524,157.2000008970499,0,3.3958133363723757
Kien Giang_2005_winter_spring,2005,Medium,26.887635548909504,37.200000554323196,0,4.209294988995507,26.176083602905273,3.8000000566244125,0,4.270090322494507,25.858528010050456,1.5000000298023224,0,4.36910834312439,25.91845760345459,3.000000074505806,0,4.376509809494019,27.520416717529297,1.6000000089406967,0,5.0529336166381835
Kien Giang_2005_summer_autumn,2005,Medium,29.721266701107933,42.19999937713146,6,5.558991137005034,27.664750900268555,231.7999973297119,1,3.8877430248260496,27.491306177775066,152.7999885082245,0,3.7330620765686033,27.07377109527588,177.20000138878822,0,3.4297052681446076,26.632500076293944,244.50000244379044,0,3.1762721824645994
Kien Giang_2005_main_season,2005,Medium,27.334362211681547,226.19999301433563,0,3.749580349240984,27.51783378601074,180.49999418854713,0,3.8499090385437014,26.487694803873698,156.2000026702881,0,3.0920984029769896,26.478249740600585,231.6000013947487,0,2.871562737226486,27.14308334350586,126.79999811947346,0,3.8401519012451173
Kien Giang_2006_winter_spring,2006,Medium,25.97721835545131,104.30000074207783,0,3.5729586964561824,24.634249801635743,59.90000268816948,0,3.33383761882782,25.141860961914062,14.700000181794167,0,3.4955931663513184,25.958353996276855,9.500000044703484,0,4.110146641731262,27.30108367919922,10.80000027269125,0,4.637323961257935
Kien Giang_2006_summer_autumn,2006,Low,27.87186186654227,111.80000058561563,0,4.652872199103946,27.128583602905273,267.7000026702881,0,3.741059813499451,27.28588930765788,103.89999961853027,0,3.886227591832479,26.31002073287964,316.4999959021807,0,2.657068508863449,26.801249923706056,125.60000145435333,0,3.4747297382354736
Kien Giang_2006_main_season,2006,Low,27.000928787958053,247.70000457763672,0,3.628253942444211,26.71875030517578,263.99999928474426,0,3.305029888153076,26.498249944051107,168.99999465048313,0,2.844180528322856,26.60939540863037,120.80000442266464,0,3.3293478786945343,26.599749755859374,227.3000024855137,0,3.380713715553284
Kien Giang_2007_winter_spring,2007,Low,27.283071699596587,33.199999779462814,0,3.967554898489089,26.633251113891603,15.099999323487285,0,4.3028099155426025,25.890749486287437,65.20000168681145,0,3.3071836392084757,25.333979320526122,6.899999983608723,0,4.245075607299805,26.71683380126953,9.400000147521496,0,4.828227806091308
Kien Giang_2007_summer_autumn,2007,High,28.02493685767764,136.99999929964542,0,4.46248653956822,27.251750946044922,221.29999566078186,0,3.58610643863678,27.807556660970054,84.80000114440918,0,4.153941488265991,26.770436763763428,285.5000030994415,0,2.856142979860306,26.579000396728517,258.2000063061714,0,3.2008787202835083
Kien Giang_2007_main_season,2007,Medium,27.515215010870072,149.3999969959259,0,3.969552233105614,27.23108345031738,276.9000017642975,0,3.475717930793762,26.43922208150228,214.00000715255737,0,2.45258203347524,26.682104682922365,148.3999987244606,0,3.4167362093925475,26.602416610717775,236.9999942779541,0,3.2854256677627562
Kien Giang_2008_winter_spring,2008,High,25.35370599655878,35.799999333918095,0,4.15672999336606,26.728916778564454,16.79999991506338,0,3.7090447616577147,25.652277755737305,9.90000008046627,0,3.7890647093455,27.0030424118042,13.299999982118607,0,4.481852972507477,26.66058349609375,22.800000093877316,0,4.487584362030029
Kien Giang_2008_summer_autumn,2008,High,27.628904978434246,176.8999960422516,0,4.160901705423991,26.589667205810546,311.9999918937683,0,3.3428937816619873,26.707138697306316,135.2999963760376,0,3.620565676689148,26.82845869064331,132.00000250339508,0,3.599942314624786,26.748832473754884,171.79999244213104,0,3.696192989349365
Kien Giang_2008_main_season,2008,High,26.96164367312477,151.70000302791595,0,3.855678331284296,26.63308334350586,227.30000030994415,0,3.4657103395462037,26.653944396972655,110.39999532699586,0,3.5519784927368163,26.74543685913086,116.69999605417252,0,3.6254018545150757,26.578084030151366,197.00000298023224,0,3.565559959411621
Kien Giang_2009_winter_spring,2009,High,25.688826333908807,82.59999959915876,0,3.560496460823786,25.59375015258789,64.60000026226044,0,3.9420707273483275,23.950750986735027,43.200002431869514,0,3.820792826016744,24.740125370025634,10.700000181794167,0,3.955346465110779,26.288000411987305,43.499999061226845,0,4.080523948669434
Kien Giang_2009_summer_autumn,2009,Medium,28.016207195463636,131.500001385808,0,4.328269913083031,27.152000274658203,217.09999978542328,0,3.6705991935729982,27.707138697306316,70.50000238418579,0,4.1330153783162435,27.306375312805176,129.49999791383743,0,3.8709668636322023,26.894749755859376,216.99999918043613,0,3.3769012260437012
Kien Giang_2009_main_season,2009,Medium,27.296564011346724,164.8000010251999,0,3.618758201599121,27.488667068481444,137.5999984741211,0,3.9983808422088623,27.245193990071616,109.00000005960464,0,3.9960504213968915,26.84304141998291,152.40000022947788,0,3.22138671875,27.17874969482422,154.8999980688095,0,4.072260198593139
Kien Giang_2010_winter_spring,2010,High,26.301424843924387,10.099999837577343,0,3.6968250501723516,26.46050033569336,17.700000509619716,0,3.9370750617980956,26.595890045166016,8.799999594688416,0,4.0736509164174395,25.878562450408936,36.899999529123306,0,3.8257088899612426,27.728250427246095,6.400000177323818,1,5.060801944732666
Kien Giang_2010_summer_autumn,2010,Medium,29.494579496837797,105.89999863505363,4,5.070119301478068,29.205583267211914,171.59999729692936,1,4.657311706542969,28.121444574991862,94.19999861717223,0,4.100604327519735,26.92991647720337,282.79999816417694,0,3.1804874777793883,27.03008415222168,202.40000231564045,0,3.5381791400909424
Kien Giang_2010_main_season,2010,Medium,28.712734494890487,168.7999977171421,0,4.267248221806118,27.364082641601563,265.90000200271606,0,3.565384521484375,27.066029230753582,148.7999957203865,0,3.6238911787668866,26.83491735458374,165.19999934732914,0,3.3152236461639406,27.003333587646484,171.59999631345272,0,3.700474100112915
Kien Giang_2011_winter_spring,2011,High,25.860650380452473,180.60000317543745,0,3.2284293401808966,25.327333526611326,51.60000141710043,0,3.246214303970337,24.984361775716145,16.90000101178885,0,3.215756313006083,25.423042392730714,9.000000424683094,0,4.051822924613953,26.66383346557617,8.800000302493572,0,4.573606672286988
Kien Giang_2011_summer_autumn,2011,High,27.255295253935316,111.10000091791153,0,4.370296012787592,27.483333892822266,184.70000106096268,0,3.9016330289840697,27.088110987345377,135.00000033527613,0,3.4429500500361123,26.939083290100097,144.7000008225441,0,3.5262536466121674,26.980751190185547,172.29999525099993,0,3.7633473443984986
Kien Giang_2011_main_season,2011,Low,27.261742546444847,159.09999781847,0,3.7084757657278153,27.055083236694337,199.20000330358744,0,3.497932529449463,27.071723429361978,80.8999946191907,0,3.7382028738657636,26.816479682922363,163.20000439882278,0,3.624475473165512,26.980750427246093,196.1000013127923,0,3.7125756406784056
Kien Giang_2012_winter_spring,2012,High,26.567197981334868,54.99999940395355,0,3.7091287658328103,25.44316650390625,34.20000020414591,0,3.8064036560058594,25.899500147501627,8.300000116229057,0,3.607324997584025,25.54783411026001,98.29999835789204,0,3.313533955812454,26.78775032043457,51.400000013411045,0,4.343422107696533
Kien Giang_2012_summer_autumn,2012,High,28.068191437494185,118.39999490976334,0,4.368488470713298,27.158500900268553,244.09999918937683,0,3.4245397806167603,27.18950055440267,111.39999759197235,0,3.841120131810506,27.276167392730713,116.69999346137047,0,3.8819475769996643,26.85258346557617,141.9000023007393,0,3.6555269527435303
Kien Giang_2012_main_season,2012,High,27.175730659848167,213.1000018119812,0,3.4233088890711465,27.413416976928712,134.59999725222588,0,4.036372184753418,26.279222997029624,162.19999825954437,0,3.090210469563802,27.023146057128905,68.10000044107437,0,3.7398063123226164,27.00516746520996,134.59999753534794,0,3.9236395168304443
Kien Giang_2013_winter_spring,2013,Medium,26.287734167916433,111.59999968856573,0,3.2898459207443964,26.922001037597656,29.20000073313713,0,3.7966550159454346,25.73269526163737,35.19999659061432,0,3.174016547203064,25.797000026702882,2.6000001281499867,0,4.265935599803925,27.744085006713867,23.900001011788845,0,4.872040824890137
Kien Giang_2013_summer_autumn,2013,High,27.905491965157644,97.299995072186,0,4.447928258350918,27.832167892456056,265.80000054836273,0,3.7740954113006593,27.087138748168947,197.99999403953552,0,3.3918079376220702,26.978562831878662,224.30000281333923,0,3.2348337054252623,26.488667678833007,246.8000001758337,0,3.2013803195953368
Kien Giang_2013_main_season,2013,Medium,27.54616710117885,229.59999990463257,0,3.760721797034854,27.088000411987306,333.2999954223633,0,3.228614020347595,26.80491714477539,122.00000618398188,0,3.5368242343266805,26.29950122833252,216.6999945640564,0,2.9396382331848145,26.8238330078125,146.3000011742115,0,3.608819456100464
Kien Giang_2014_winter_spring,2014,High,25.776821227300736,80.30000038444996,0,3.3078800496600924,24.865500030517577,47.69999883323908,0,3.8502253341674804,25.107972462972004,5.19999972730875,0,3.567159922917684,23.7165828704834,1.900000095367432,0,4.349254131317139,26.234333267211912,4.400000095367432,0,4.7867120742797855
Kien Giang_2014_summer_autumn,2014,High,28.51223882039388,76.3999996483326,0,4.857165086837042,28.514833679199217,111.99999856948853,0,4.580212678909302,27.868667475382487,149.5999986678362,0,3.5527239004770914,27.383042335510254,130.89999914169312,0,3.472284722328186,26.876083297729494,230.69999499619007,0,3.192496647834778
Kien Giang_2014_main_season,2014,High,28.16323098682222,141.29999887943268,0,4.18530087243943,27.590667114257812,207.59999914467335,0,3.41011248588562,27.195889790852863,115.19999551773071,0,3.2768762667973834,26.81981258392334,162.79999954998493,0,3.3963170289993285,26.928833999633788,172.4999999254942,0,3.66994122505188
Kien Giang_2015_winter_spring,2015,High,26.745471591041202,93.89999771863222,0,3.438693568820045,25.866000518798828,40.19999960064888,0,3.8353346157073975,25.492695617675782,12.400000028312208,0,3.6988924980163573,25.106583023071288,1.8000000789761543,0,4.379117715358734,26.10716728210449,10.40000008046627,0,4.613473243713379
Kien Giang_2015_summer_autumn,2015,High,28.942793619065057,54.30000130087137,0,5.181251980009533,29.393334045410157,112.29999732971191,0,5.150638780593872,28.79811236063639,78.59999763965607,0,4.665071376164755,27.19262580871582,165.99999541044235,0,3.29704954624176,27.167082748413087,139.99999821186066,0,3.6805054426193236
Kien Giang_2015_main_season,2015,Medium,29.173052651541575,97.09999626874924,0,5.000308570407686,27.65550094604492,203.7999939918518,0,3.5407065296173097,27.242416508992513,109.00000035762787,0,3.727356290817261,27.280437088012697,76.89999771118164,0,3.9073028028011323,27.015582427978515,161.40000241994858,0,3.645024800300598
Kien Giang_2016_winter_spring,2016,Low,27.158567882719495,52.400001011788845,0,3.755967855453491,26.507084350585938,31.900000393390656,0,3.685469403266907,26.928110885620118,2.30000002682209,0,4.1133716106414795,27.552729892730714,4.100000150501728,0,4.639593577384948,27.262167358398436,0.2000000029802322,0,5.2232591247558595
Kien Giang_2016_summer_autumn,2016,High,30.814818609328498,14.000000201165676,18,6.059206758226667,28.89750129699707,228.30000168085098,4,4.098478565216064,28.146722412109376,93.59999811649323,0,4.066662041346232,27.08554153442383,288.4000034928322,0,3.2468158841133117,26.949667663574218,235.3999993801117,0,3.4926079082489014
Kien Giang_2016_main_season,2016,Low,27.972258885701496,243.40000009536743,0,3.5015016964503696,27.446333084106445,327.1000028848648,0,3.3344900703430174,27.26713981628418,133.90000051259995,0,3.636155438423157,27.010959148406982,158.40000346302986,0,3.747656172513962,27.217333679199218,181.80000472068787,0,3.5798516178131106
Kien Giang_2017_winter_spring,2017,Low,26.63039325532459,112.30000030994415,0,3.3137754315421697,25.759500122070314,146.79999753832817,0,3.144682562351227,26.370995966593423,26.600000128149986,0,3.72522611618042,25.523187255859376,74.20000279694796,0,3.4057716369628905,25.933499221801757,33.70000025629997,0,4.369014463424683
Kien Giang_2017_summer_autumn,2017,Medium,28.5660590217227,65.49999941885471,0,4.910820563634236,27.532749481201172,257.7999973297119,0,3.562804183959961,27.896554946899414,131.00000248104334,0,3.4953757921854653,27.583395195007324,221.90000349283218,0,3.7553755700588227,26.972499618530275,399.5999948978424,0,3.137112030982971
Kien Giang_2017_main_season,2017,Low,27.704848244076683,233.59999990463257,0,3.4473849818820046,27.719999542236327,268.70000556856394,0,3.6042437314987184,27.337526830037437,160.09999668598175,0,3.599725103378296,26.941729164123537,357.49999952316284,0,3.107889252901077,26.810665740966797,360.6000039577484,0,3.226430368423462
Kien Giang_2018_winter_spring,2018,Medium,26.819035121372767,62.300003208220005,0,3.4226759445099604,25.168665466308592,72.09999822080134,0,3.7117414569854734,25.252804565429688,24.300000242888927,0,3.4683114369710286,25.402144718170167,59.59999976307154,0,3.2463368356227873,25.74358268737793,15.800000138580799,0,4.542919092178344
Kien Giang_2018_summer_autumn,2018,Low,28.731932140531995,95.8000013306737,2,4.726113750821068,27.75558250427246,175.8000009059906,0,4.097172317504882,27.56183255513509,135.39999866485596,0,3.0822678327560427,27.19495735168457,152.1000034213066,0,3.681092709302902,26.99058349609375,325.8000090122223,0,3.262303409576416
Kien Giang_2018_main_season,2018,Medium,27.593538920084637,194.60000205039978,0,3.737415705408369,27.492332458496094,183.30000168085098,0,3.455046744346619,26.828915786743163,183.8000007867813,0,3.415605592727661,27.2178747177124,204.60000801086426,0,3.5251023888587953,26.92233299255371,251.4000020623207,0,3.3478886461257935
Kien Giang_2019_winter_spring,2019,Low,27.11357915969122,82.40000315010548,0,3.8591726620992026,26.90108283996582,129.40000108629465,0,3.647789077758789,25.89030507405599,34.200001671910286,0,3.9665826161702475,26.181103324890138,24.799999766051773,0,4.490200269222259,27.617332763671875,5.800000101327896,0,5.463006153106689
Kien Giang_2019_summer_autumn,2019,Medium,29.849491936819895,61.20000049471855,9,5.104213237762451,28.188831634521485,155.40000349283218,0,4.028284397125244,27.536832555135092,130.20000231266022,0,3.4866557439168293,27.534228706359862,181.90000414848328,0,3.0039392828941347,27.54216583251953,194.90000024437904,0,3.7448940563201902
Kien Giang_2019_main_season,2019,High,28.05951045808338,122.60000425577164,0,3.992241098767235,27.50333267211914,238.10000789165497,0,3.182557325363159,27.670721562703452,76.79999789595604,0,3.7955743153889974,27.375790786743163,215.8000002503395,0,3.4421449661254884,27.05716583251953,297.40001034736633,0,3.4559476375579834
Kien Giang_2020_winter_spring,2020,Medium,26.89968999226888,35.200000301003456,0,4.272691363380069,26.33316589355469,9.000000268220901,0,4.401050882339478,26.921971384684245,22.700000934302803,0,4.395727237065633,26.785687255859376,2.6000000983476643,0,5.023923754692078,27.754166030883788,8.900000028312206,0,5.664239063262939
Kien Giang_2020_summer_autumn,2020,Medium,28.87280427841913,78.10000113397837,2,4.881715172813053,29.273581771850587,131.79999899864197,6,4.575001811981201,27.78947219848633,121.20000141859055,0,3.6645986715952557,27.103915882110595,220.50000548362732,0,3.038255751132965,27.20733299255371,245.00000655651093,0,3.7608698844909667
Kien Giang_2020_main_season,2020,High,28.59185246058873,161.89999812841415,1,4.144815081641788,27.394999313354493,232.90000742673874,0,3.303408393859863,27.06558354695638,184.90000534057617,0,3.2204438845316568,27.184332656860352,230.3000010251999,0,3.6376524448394774,27.711833114624024,163.10000670701265,0,3.8087049388885497
Kien Giang_2021_winter_spring,2021,Medium,26.52131680079869,68.7999989837408,0,3.7523886816842213,26.06866600036621,129.60000041872263,0,3.517845058441162,24.765998967488606,16.300000086426735,0,3.668562157948812,25.188395023345947,16.700000189244747,0,4.14246826171875,25.69849983215332,40.20000080764294,0,4.456273832321167
Kien Giang_2021_summer_autumn,2021,Medium,27.733618690854026,121.50000190734863,0,4.233078025636219,27.95091667175293,198.4000081345439,0,3.7686108207702635,27.85766537984212,98.40000310540199,0,3.414144770304362,27.991416454315186,57.999999441206455,0,4.28545333147049,27.16624801635742,342.30000495910645,0,3.2810643815994265
Kien Giang_2021_main_season,2021,Low,27.976674488612584,179.4000078290701,0,3.6834585666656494,27.653582611083984,145.80000253021717,0,3.6487192916870117,27.094609832763673,221.30000706762078,0,3.407181239128113,27.550268936157227,178.5000023841858,0,3.5674389481544493,27.16724952697754,223.30000054836273,0,3.574773507118225
Kien Giang_2022_winter_spring,2022,Low,25.541355859665643,223.29999488592145,0,3.2352157490594045,25.995498886108397,45.6000017747283,0,3.99239218711853,26.6214168548584,11.000000081956387,0,4.539542627334595,26.992040824890136,13.000000044703484,0,4.832197833061218,27.7484992980957,46.70000031590462,0,5.194956750869751
Kien Giang_2022_summer_autumn,2022,Low,27.5606020064581,144.70000052452087,0,4.348506564185733,27.632500305175782,270.40001118183136,0,3.7047488117218017,27.87141571044922,65.90000110864639,0,4.1889969189961755,27.52703990936279,113.29999536275864,0,3.8462475419044493,26.743748626708985,315.8000018000603,0,3.425170030593872
Kien Giang_2022_main_season,2022,High,27.581833158220565,249.60000783205032,0,3.6488594441186812,27.85058235168457,96.90000009536743,0,4.270842390060425,27.022386678059895,202.69999825954437,0,3.112733904520671,26.76714506149292,212.10000425577164,0,3.6147091150283814,27.08441635131836,219.00000542402267,0,3.7646562957763674
Kien Giang_2023_winter_spring,2023,Medium,26.10921387445359,164.10000053793192,0,3.1713192633220126,25.62083320617676,15.100000411272045,0,4.2724935245513915,25.06002756754557,87.9000006467104,0,3.5668581326802573,25.559228897094727,12.100000515580177,0,4.035756862163543,26.87424964904785,17.400001153349876,0,5.0182270908355715
Kien Giang_2023_summer_autumn,2023,Low,29.399889537266322,61.0000001937151,9,5.271669898714338,28.740332946777343,182.10000124573708,0,4.460578536987304,27.877943420410155,139.00000655651093,0,3.5635615746180216,27.930686664581298,144.30000168085098,0,3.99385005235672,27.01399932861328,440.6000168323517,0,3.4597557258605955
Kien Giang_2023_main_season,2023,High,28.519134612310502,160.10000178217888,0,4.198698497953869,28.054498901367186,169.80000585317612,0,3.8975849390029906,27.163498814900716,147.0000033378601,0,3.7750382582346598,26.93277015686035,404.100013256073,0,3.214137387275696,27.78683380126953,213.00001174211502,0,4.323186883926391
Kien Giang_2024_winter_spring,2024,Medium,26.538677578880673,66.70000056177378,0,3.624980614298866,27.126165924072264,24.20000034570694,0,4.356961431503296,26.975998814900716,7.600000232458115,0,4.256818373998006,27.25599956512451,2.800000101327896,0,5.01007912158966,28.3024991607666,7.800000339746475,1,5.564210338592529
Kien Giang_2024_summer_autumn,2024,Low,30.484213420322963,15.800000123679638,17,5.83346810795012,28.84483352661133,200.200004696846,0,4.306612491607666,29.07627639770508,63.39999859035015,0,4.397681442896525,27.30068712234497,287.10000371932983,0,3.404851049184799,26.930082931518555,389.29999831318855,0,3.1182263565063475
Kien Giang_2024_main_season,2024,High,28.816654386974516,155.20000213384628,0,4.1777632009415395,28.083165817260742,280.50000654160976,0,3.814223217964172,27.01183344523112,163.69999647140503,0,3.448719882965088,27.100790786743165,304.10000041127205,0,3.1832054257392883,27.606248779296877,187.80000519752502,0,4.21195219039917
Can Tho_1995_winter_spring,1995,Low,26.64508292788551,31.8999999165535,0,3.8405465398515974,25.681165771484373,31.30000101774931,0,3.556115536689758,25.762304941813152,1.700000025331974,0,4.105513509114584,25.986540603637696,5.800000049173832,0,4.55648193359375,26.34974937438965,0.3000000044703483,0,4.979325065612793
Can Tho_1995_summer_autumn,1995,High,29.64756320771717,9.90000020712614,9,5.705951077597482,28.86466583251953,77.5000024586916,2,4.687468023300171,28.140220642089844,61.20000109821558,0,4.232383410135905,27.085915565490723,163.800000526011,0,3.5893021702766417,26.38099838256836,158.10000178962946,0,3.5428785610198976
Can Tho_1995_main_season,1995,High,28.592403048560733,56.10000139474869,0,4.5785628613971525,27.521998672485353,181.30000112205744,0,3.7827464294433595,26.690498733520506,88.00000128895044,0,3.665407387415568,26.344143676757813,129.6999985948205,0,3.5054110646247865,26.266416473388674,322.90000569820404,0,3.2455021858215334
Can Tho_1996_winter_spring,1996,Medium,25.413336072649276,73.50000230967999,0,3.0896480026699247,24.607332153320314,50.10000090301037,0,3.3838625240325926,23.685916646321616,2.400000110268593,0,3.6456652959187825,24.690081977844237,42.50000013411045,0,3.363949918746948,25.739249420166015,6.500000044703484,0,4.361849994659424
Can Tho_1996_summer_autumn,1996,High,27.67285964602516,104.1000013127923,0,4.311580771491641,27.02566566467285,176.6000018119812,0,3.510047378540039,26.797304407755533,118.00000303983688,0,3.51642058690389,26.74758243560791,138.70000022649765,0,3.7849390387535093,26.192832946777344,205.40000247955322,0,3.077479658126831
